"highlight_id","tag_id","id","tag","id-2","highlight","book_id","id-3","title","author","year"
29,73,73,"Leadership",29,"Rather than squeeze everybody into preordained roles, my goal has always been to foster an environment where the players can grow as individuals and express themselves creatively within a team structure. I wasn’t interested in becoming best friends with the players; in fact, I think it’s important to maintain a certain distance. But I tried to develop genuine, caring relationships with each player, based on mutual respect, compassion, and trust. Transparency is the key. The one thing players won’t stand for is a coach who won’t be honest and straightforward with them.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
30,65,65,"Basketball",30,"STAGE 1—shared by most street gangs and characterized by despair, hostility, and the collective belief that “life sucks.”

STAGE 2—filled primarily with apathetic people who perceive themselves as victims and who are passively antagonistic, with the mind-set that “my life sucks.” Think The Office on TV or the Dilbert comic strip. 

STAGE 3—focused primarily on individual achievement and driven by the motto “I’m great (and you’re not).” According to the authors, people in organizations at this stage “have to win, and for them winning is personal. They’ll outwork and outthink their competitors on an individual basis. The mood that results is a collection of ‘lone warriors.’” 

STAGE 4—dedicated to tribal pride and the overriding conviction that “we’re great (and they’re not).” This kind of team requires a strong adversary, and the bigger the foe, the more powerful the tribe. 

STAGE 5—a rare stage characterized by a sense of innocent wonder and the strong belief that “life is great.” (See Bulls, Chicago, 1995–98.)",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
30,73,73,"Leadership",30,"STAGE 1—shared by most street gangs and characterized by despair, hostility, and the collective belief that “life sucks.”

STAGE 2—filled primarily with apathetic people who perceive themselves as victims and who are passively antagonistic, with the mind-set that “my life sucks.” Think The Office on TV or the Dilbert comic strip. 

STAGE 3—focused primarily on individual achievement and driven by the motto “I’m great (and you’re not).” According to the authors, people in organizations at this stage “have to win, and for them winning is personal. They’ll outwork and outthink their competitors on an individual basis. The mood that results is a collection of ‘lone warriors.’” 

STAGE 4—dedicated to tribal pride and the overriding conviction that “we’re great (and they’re not).” This kind of team requires a strong adversary, and the bigger the foe, the more powerful the tribe. 

STAGE 5—a rare stage characterized by a sense of innocent wonder and the strong belief that “life is great.” (See Bulls, Chicago, 1995–98.)",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
31,67,67,"Buddhism (Zen)",31,"Shunryu Suzuki’s classic, Zen Mind, Beginner’s Mind. Suzuki, a Japanese teacher who played a key role in bringing Zen Buddhism to the West, talked about learning to approach each moment with a curious mind that is free of judgment. “If your mind is empty,” he writes, “it is always ready for anything; it is open to everything. In the beginner’s mind there are many possibilities; in the expert’s mind there are few.”",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
31,91,91,"The Mind",31,"Shunryu Suzuki’s classic, Zen Mind, Beginner’s Mind. Suzuki, a Japanese teacher who played a key role in bringing Zen Buddhism to the West, talked about learning to approach each moment with a curious mind that is free of judgment. “If your mind is empty,” he writes, “it is always ready for anything; it is open to everything. In the beginner’s mind there are many possibilities; in the expert’s mind there are few.”",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
32,67,67,"Buddhism (Zen)",32,"Shunryu Suzuki’s instructions on how to meditate are simple: Sit with your spine straight, your shoulders relaxed, and your chin pulled in, “as if you were supporting the sky with your head.” Follow your breath with your mind as it moves in and out like a swinging door. Don’t try to stop your thinking. If a thought arises, let it come, then let it go and return to watching your breath. The idea is not to try to control your mind but to let thoughts rise and fall naturally over and over again. After some practice, the thoughts will start to float by like passing clouds and their power to dominate consciousness will diminish.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
32,75,75,"Meditation",32,"Shunryu Suzuki’s instructions on how to meditate are simple: Sit with your spine straight, your shoulders relaxed, and your chin pulled in, “as if you were supporting the sky with your head.” Follow your breath with your mind as it moves in and out like a swinging door. Don’t try to stop your thinking. If a thought arises, let it come, then let it go and return to watching your breath. The idea is not to try to control your mind but to let thoughts rise and fall naturally over and over again. After some practice, the thoughts will start to float by like passing clouds and their power to dominate consciousness will diminish.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
33,73,73,"Leadership",33,"Sometimes no matter how nice a guy you are, you’re going to have to be an asshole. You can’t be a coach if you need to be liked.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
34,71,71,"Islam",34,"Sufism is a form of Islamic mysticism that focuses primarily on shifting consciousness from the personal to the divine. Sufis believe that you can’t free yourself from identifying with the small, individual self unless you give yourself over to the power of the sacred. That means surrendering to what Sufi master Pir Vilayat Inayat Khan calls “the magical spell of unconditional love—that ecstatic embrace that bridges the separation between lover and beloved.”",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
34,74,74,"Love",34,"Sufism is a form of Islamic mysticism that focuses primarily on shifting consciousness from the personal to the divine. Sufis believe that you can’t free yourself from identifying with the small, individual self unless you give yourself over to the power of the sacred. That means surrendering to what Sufi master Pir Vilayat Inayat Khan calls “the magical spell of unconditional love—that ecstatic embrace that bridges the separation between lover and beloved.”",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
35,67,67,"Buddhism (Zen)",35,"The Zen teacher Shunryu Suzuki likened the mind to a cow in a pasture. If you enclose the cow in a small yard, it will become nervous and frustrated and start eating the neighbor’s grass. But if you give it a large pasture to roam around in, it will be more content and less likely to break loose.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
35,73,73,"Leadership",35,"The Zen teacher Shunryu Suzuki likened the mind to a cow in a pasture. If you enclose the cow in a small yard, it will become nervous and frustrated and start eating the neighbor’s grass. But if you give it a large pasture to roam around in, it will be more content and less likely to break loose.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
36,73,73,"Leadership",36,"The art of transforming a group of young, ambitious individuals into an integrated championship team is not a mechanistic process. It’s a mysterious juggling act that requires not only a thorough knowledge of the time-honored laws of the game but also an open heart, a clear mind, and a deep curiosity about the ways of the human spirit.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
37,65,65,"Basketball",37,"The beauty of the system—and this applies to all kinds of systems, not just the triangle—was that it turned the whole team into a learning organization. Everybody from Michael on down had something to learn, no matter how talented or untalented he was. So when I came down hard on a player in practice, he understood that I was merely trying to get him to understand how to work the triangle offense. As I said earlier, the road to freedom is a beautiful system.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
37,89,89,"Systems Thinking",37,"The beauty of the system—and this applies to all kinds of systems, not just the triangle—was that it turned the whole team into a learning organization. Everybody from Michael on down had something to learn, no matter how talented or untalented he was. So when I came down hard on a player in practice, he understood that I was merely trying to get him to understand how to work the triangle offense. As I said earlier, the road to freedom is a beautiful system.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
38,65,65,"Basketball",38,"The essence of coaching is to get the players to wholeheartedly agree to being coached, then offer them a sense of their destiny as a team.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
38,73,73,"Leadership",38,"The essence of coaching is to get the players to wholeheartedly agree to being coached, then offer them a sense of their destiny as a team.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
39,90,90,"Taoism",39,"The greatest carver does the least cutting. LAO-TZU",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
40,73,73,"Leadership",40,"The more I tried to exert power directly, the less powerful I became. I learned to dial back my ego and distribute power as widely as possible without surrendering final authority. Paradoxically, this approach strengthened my effectiveness because it freed me to focus on my job as keeper of the team’s vision.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
41,74,74,"Love",41,"The most effective way to deal with anxiety, I’ve discovered, is to make sure that you’re as prepared as possible for whatever is coming your way. My brother Joe often talks about faith being one of the two things that can help you cope with fear. The other is love. Joe says you need to have faith that you’ve done all you could to make sure things turn out right—regardless of the final outcome.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
41,88,88,"Success",41,"The most effective way to deal with anxiety, I’ve discovered, is to make sure that you’re as prepared as possible for whatever is coming your way. My brother Joe often talks about faith being one of the two things that can help you cope with fear. The other is love. Joe says you need to have faith that you’ve done all you could to make sure things turn out right—regardless of the final outcome.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
42,73,73,"Leadership",42,"The most we can hope for is to create the best possible conditions for success, then let go of the outcome. The ride is a lot more fun that way.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
42,88,88,"Success",42,"The most we can hope for is to create the best possible conditions for success, then let go of the outcome. The ride is a lot more fun that way.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
43,66,66,"Book references",43,"The paradox, he writes in his seminal work, On Becoming a Person, “is that the more I am simply willing to be myself, in all this complexity of life and the more I am willing to understand and accept the realities in myself and in the other person, the more change seems to be stirred up.""",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
43,67,67,"Buddhism (Zen)",43,"The paradox, he writes in his seminal work, On Becoming a Person, “is that the more I am simply willing to be myself, in all this complexity of life and the more I am willing to understand and accept the realities in myself and in the other person, the more change seems to be stirred up.""",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
44,67,67,"Buddhism (Zen)",44,"The path of transformation is to see yourself as something beyond the narrow confines of your small ego—something that includes everything.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
45,70,70,"Inspiring",45,"The privilege of a lifetime is being who you are. Joseph Campbell",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
46,65,65,"Basketball",46,"The real mark of a star was how much better he made his teammates.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
46,73,73,"Leadership",46,"The real mark of a star was how much better he made his teammates.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
47,73,73,"Leadership",47,"The samurai wanted to teach his sons about the power of teamwork. So he gave each of them an arrow and asked them to break it. No problem. Each son did it easily. Then the samurai gave them a bundle of three arrows bound together and asked them to repeat the process. But none of them could. “That’s your lesson,” the samurai said. “If you three stick together, you will never be defeated.”",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
47,84,84,"Samurai",47,"The samurai wanted to teach his sons about the power of teamwork. So he gave each of them an arrow and asked them to break it. No problem. Each son did it easily. Then the samurai gave them a bundle of three arrows bound together and asked them to repeat the process. But none of them could. “That’s your lesson,” the samurai said. “If you three stick together, you will never be defeated.”",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
48,65,65,"Basketball",48,"The standard rule of thumb in the NBA is that you should call a time-out as soon as an opposing team goes on a 6–0 run. Much to my coaching staff’s dismay, I often let the clock keep running at that point, so that the players would be forced to come up with a solution on their own. This not only built solidarity but also increased what Michael Jordan used to call the team’s collective “think power.”",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
48,73,73,"Leadership",48,"The standard rule of thumb in the NBA is that you should call a time-out as soon as an opposing team goes on a 6–0 run. Much to my coaching staff’s dismay, I often let the clock keep running at that point, so that the players would be forced to come up with a solution on their own. This not only built solidarity but also increased what Michael Jordan used to call the team’s collective “think power.”",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
49,88,88,"Success",49,"The way you do anything is the way you do everything. - Tom Waits",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
50,67,67,"Buddhism (Zen)",50,"Think lightly of yourself and think deeply of the world. Miyamoto Musashi",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
50,75,75,"Meditation",50,"Think lightly of yourself and think deeply of the world. Miyamoto Musashi",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
50,88,88,"Success",50,"Think lightly of yourself and think deeply of the world. Miyamoto Musashi",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
51,65,65,"Basketball",51,"Three aspects of Zen have been critical to me as a leader: 
1. GIVING UP CONTROL
-The best way to control people, he adds, is to give them a lot of room and encourage them to be mischievous, then watch them. “To ignore them is not good; that is the worst policy,” he writes. “The second worst is trying to control them. The best one is to watch them, just to watch them, without trying to control them.” This piece of advice came in handy later when I was dealing with Dennis Rodman.
2. TRUSTING THE MOMENT
-Vietnamese Zen teacher Thich Nhat Hanh talks about “dwelling happily in the present moment,” because that’s where everything you need is available. “Life can be found only in the present moment,” he writes. “The past is gone, and the future is not yet here, and if we do not go back to ourselves in the present moment, we cannot be in touch with life.”
3. LIVING WITH COMPASSION
-the Buddha said, “Just as a mother would protect her only child at the risk of her own life, even so, cultivate a boundless heart towards all beings. Let your thoughts of boundless love pervade the whole world.”",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
51,67,67,"Buddhism (Zen)",51,"Three aspects of Zen have been critical to me as a leader: 
1. GIVING UP CONTROL
-The best way to control people, he adds, is to give them a lot of room and encourage them to be mischievous, then watch them. “To ignore them is not good; that is the worst policy,” he writes. “The second worst is trying to control them. The best one is to watch them, just to watch them, without trying to control them.” This piece of advice came in handy later when I was dealing with Dennis Rodman.
2. TRUSTING THE MOMENT
-Vietnamese Zen teacher Thich Nhat Hanh talks about “dwelling happily in the present moment,” because that’s where everything you need is available. “Life can be found only in the present moment,” he writes. “The past is gone, and the future is not yet here, and if we do not go back to ourselves in the present moment, we cannot be in touch with life.”
3. LIVING WITH COMPASSION
-the Buddha said, “Just as a mother would protect her only child at the risk of her own life, even so, cultivate a boundless heart towards all beings. Let your thoughts of boundless love pervade the whole world.”",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
51,73,73,"Leadership",51,"Three aspects of Zen have been critical to me as a leader: 
1. GIVING UP CONTROL
-The best way to control people, he adds, is to give them a lot of room and encourage them to be mischievous, then watch them. “To ignore them is not good; that is the worst policy,” he writes. “The second worst is trying to control them. The best one is to watch them, just to watch them, without trying to control them.” This piece of advice came in handy later when I was dealing with Dennis Rodman.
2. TRUSTING THE MOMENT
-Vietnamese Zen teacher Thich Nhat Hanh talks about “dwelling happily in the present moment,” because that’s where everything you need is available. “Life can be found only in the present moment,” he writes. “The past is gone, and the future is not yet here, and if we do not go back to ourselves in the present moment, we cannot be in touch with life.”
3. LIVING WITH COMPASSION
-the Buddha said, “Just as a mother would protect her only child at the risk of her own life, even so, cultivate a boundless heart towards all beings. Let your thoughts of boundless love pervade the whole world.”",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
51,74,74,"Love",51,"Three aspects of Zen have been critical to me as a leader: 
1. GIVING UP CONTROL
-The best way to control people, he adds, is to give them a lot of room and encourage them to be mischievous, then watch them. “To ignore them is not good; that is the worst policy,” he writes. “The second worst is trying to control them. The best one is to watch them, just to watch them, without trying to control them.” This piece of advice came in handy later when I was dealing with Dennis Rodman.
2. TRUSTING THE MOMENT
-Vietnamese Zen teacher Thich Nhat Hanh talks about “dwelling happily in the present moment,” because that’s where everything you need is available. “Life can be found only in the present moment,” he writes. “The past is gone, and the future is not yet here, and if we do not go back to ourselves in the present moment, we cannot be in touch with life.”
3. LIVING WITH COMPASSION
-the Buddha said, “Just as a mother would protect her only child at the risk of her own life, even so, cultivate a boundless heart towards all beings. Let your thoughts of boundless love pervade the whole world.”",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
52,65,65,"Basketball",52,"Today the game has grown into a multibillion-dollar industry, with fans all over the world and a sophisticated media machine that broadcasts everything that happens on and off the court, 24-7. The unfortunate by-product of all this is a marketing-driven obsession with superstardom that strokes the egos of a handful of ballplayers and plays havoc with the very thing that attracts most people to basketball in the first place: the inherent beauty of the game.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
53,73,73,"Leadership",53,"What I’ve learned over the years is that the most effective approach is to delegate authority as much as possible and to nurture everyone else’s leadership skills as well. When I’m able to do that, it not only builds team unity and allows others to grow but also—paradoxically—strengthens my role as leader.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
54,88,88,"Success",54,"What matters most is playing the game the right way and having the courage to grow, as human beings as well as basketball players. When you do that, the ring takes care of itself.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
55,65,65,"Basketball",55,"What moves me is watching young men bond together and tap into the magic that arises when they focus—with their whole heart and soul—on something greater than themselves. Once you’ve experienced that, it’s something you never forget.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
55,70,70,"Inspiring",55,"What moves me is watching young men bond together and tap into the magic that arises when they focus—with their whole heart and soul—on something greater than themselves. Once you’ve experienced that, it’s something you never forget.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
56,67,67,"Buddhism (Zen)",56,"When you do things from your soul, you feel a river moving in you, a joy.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
56,70,70,"Inspiring",56,"When you do things from your soul, you feel a river moving in you, a joy.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
57,68,68,"Christianity",57,"You know the hymn: Blest be the tie that binds Our hearts in Christian love; The fellowship of kindred minds Is like to that above.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
58,67,67,"Buddhism (Zen)",58,"Zen is pragmatic, down to earth, and open to exploration. It doesn’t require you to subscribe to a certain set of principles or take anything on faith; in fact, Zen encourages practitioners to question everything.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
59,64,64,"Athletic Performance",59,"what I discovered playing for the Knicks is that when I got too excited mentally, it had a negative effect on my ability to stay focused under pressure. So I did the opposite. Instead of charging players up, I developed a number of strategies to help them quiet their minds and build awareness so they could go into battle poised and in control.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
60,73,73,"Leadership",60,"“Rules reduce freedom and responsibility,” he writes. ""Enforcement of rules is coercive and manipulative, which diminishes spontaneity and absorbs group energy. The more coercive you are, the more resistant the group will become.”",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
61,73,73,"Leadership",61,"“To hear the unheard,” he said, “is a necessary discipline to be a good ruler. For only when a ruler has learned to listen closely to the people’s hearts, hearing their feelings uncommunicated, pains unexpressed, and complaints not spoken of, can he hope to inspire confidence in the people, understand when something is wrong, and meet the true needs of his citizens.” Hearing the unheard. That’s a skill everyone in the group needs, not just the leader.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
61,88,88,"Success",61,"“To hear the unheard,” he said, “is a necessary discipline to be a good ruler. For only when a ruler has learned to listen closely to the people’s hearts, hearing their feelings uncommunicated, pains unexpressed, and complaints not spoken of, can he hope to inspire confidence in the people, understand when something is wrong, and meet the true needs of his citizens.” Hearing the unheard. That’s a skill everyone in the group needs, not just the leader.",15,15,"Eleven Rings: The Soul of Success","Phil Jackson","2013"
62,83,83,"Red Rising Series",62,"A fool pulls the leaves. A brute chops the trunk. A sage digs the roots.",16,16,"Golden Son","Pierce Brown","2015"
62,88,88,"Success",62,"A fool pulls the leaves. A brute chops the trunk. A sage digs the roots.",16,16,"Golden Son","Pierce Brown","2015"
62,93,93,"War",62,"A fool pulls the leaves. A brute chops the trunk. A sage digs the roots.",16,16,"Golden Son","Pierce Brown","2015"
63,83,83,"Red Rising Series",63,"A man is never too young to kill, never too wise, never too strong, but he can damn well be too rich.",16,16,"Golden Son","Pierce Brown","2015"
64,72,72,"Latin",64,"Audentes fortuna juvats.
English: Fortune favors the bold?",16,16,"Golden Son","Pierce Brown","2015"
64,83,83,"Red Rising Series",64,"Audentes fortuna juvats.
English: Fortune favors the bold?",16,16,"Golden Son","Pierce Brown","2015"
65,83,83,"Red Rising Series",65,"Before you die, you’ll realize it was a mistake to kill Tactus, because you never gave him the chance to believe he was a good man.",16,16,"Golden Son","Pierce Brown","2015"
66,74,74,"Love",66,"Friendships take minutes to make, moments to break, years to repair.",16,16,"Golden Son","Pierce Brown","2015"
66,83,83,"Red Rising Series",66,"Friendships take minutes to make, moments to break, years to repair.",16,16,"Golden Son","Pierce Brown","2015"
67,83,83,"Red Rising Series",67,"Hateful to me as the gates of Hades is that man who hides one thing in his heart and speaks another.",16,16,"Golden Son","Pierce Brown","2015"
68,83,83,"Red Rising Series",68,"He is as he always told me to be—a stone amid the waves; wet, yet unimpressed by all that swirls about him.",16,16,"Golden Son","Pierce Brown","2015"
68,87,87,"Stoicism",68,"He is as he always told me to be—a stone amid the waves; wet, yet unimpressed by all that swirls about him.",16,16,"Golden Son","Pierce Brown","2015"
68,92,92,"Vivid Writing",68,"He is as he always told me to be—a stone amid the waves; wet, yet unimpressed by all that swirls about him.",16,16,"Golden Son","Pierce Brown","2015"
69,83,83,"Red Rising Series",69,"Hic sunt leones. “Here be lions.”",16,16,"Golden Son","Pierce Brown","2015"
70,83,83,"Red Rising Series",70,"Home isn’t where you’re from, it’s where you find light when all grows dark.",16,16,"Golden Son","Pierce Brown","2015"
71,69,69,"Humanity",71,"I would have us continue forever. I would shepherd us out of the Solar System into alien ones. Seek new life. We are barely in our infancy as a species. But I would make man the immutable fixture in the universe, not just some passing bacteria that flashes and fades with no one to remember. That is why I know there is a proper way to live. Why I believe your young ideas so dangerous.” His mind is vast. Worlds beyond my own. And perhaps for the first time, I really understand how this man can do what he does. There is no morality to him. No goodness. No evil intent when he killed Eo. He believes he is beyond morality. His aspirations are so grand that he has become inhuman in his desperate desire to preserve humanity. How strange to look at the rigid, cold figure he casts and know all these wild dreams burn inside his head and heart.",16,16,"Golden Son","Pierce Brown","2015"
71,83,83,"Red Rising Series",71,"I would have us continue forever. I would shepherd us out of the Solar System into alien ones. Seek new life. We are barely in our infancy as a species. But I would make man the immutable fixture in the universe, not just some passing bacteria that flashes and fades with no one to remember. That is why I know there is a proper way to live. Why I believe your young ideas so dangerous.” His mind is vast. Worlds beyond my own. And perhaps for the first time, I really understand how this man can do what he does. There is no morality to him. No goodness. No evil intent when he killed Eo. He believes he is beyond morality. His aspirations are so grand that he has become inhuman in his desperate desire to preserve humanity. How strange to look at the rigid, cold figure he casts and know all these wild dreams burn inside his head and heart.",16,16,"Golden Son","Pierce Brown","2015"
71,86,86,"Solar System",71,"I would have us continue forever. I would shepherd us out of the Solar System into alien ones. Seek new life. We are barely in our infancy as a species. But I would make man the immutable fixture in the universe, not just some passing bacteria that flashes and fades with no one to remember. That is why I know there is a proper way to live. Why I believe your young ideas so dangerous.” His mind is vast. Worlds beyond my own. And perhaps for the first time, I really understand how this man can do what he does. There is no morality to him. No goodness. No evil intent when he killed Eo. He believes he is beyond morality. His aspirations are so grand that he has become inhuman in his desperate desire to preserve humanity. How strange to look at the rigid, cold figure he casts and know all these wild dreams burn inside his head and heart.",16,16,"Golden Son","Pierce Brown","2015"
72,73,73,"Leadership",72,"In a storm, you don’t tie two boats together. They’ll drag each other down.",16,16,"Golden Son","Pierce Brown","2015"
72,83,83,"Red Rising Series",72,"In a storm, you don’t tie two boats together. They’ll drag each other down.",16,16,"Golden Son","Pierce Brown","2015"
72,93,93,"War",72,"In a storm, you don’t tie two boats together. They’ll drag each other down.",16,16,"Golden Son","Pierce Brown","2015"
73,83,83,"Red Rising Series",73,"In a world of killers, it takes more to be kind than to be wicked. But men like you and me, we’re just passing time before death reaches down for us.",16,16,"Golden Son","Pierce Brown","2015"
73,93,93,"War",73,"In a world of killers, it takes more to be kind than to be wicked. But men like you and me, we’re just passing time before death reaches down for us.",16,16,"Golden Son","Pierce Brown","2015"
74,83,83,"Red Rising Series",74,"In the words of Lorn au Arcos, if you must only wound the man, you better kill his pride.",16,16,"Golden Son","Pierce Brown","2015"
74,93,93,"War",74,"In the words of Lorn au Arcos, if you must only wound the man, you better kill his pride.",16,16,"Golden Son","Pierce Brown","2015"
75,83,83,"Red Rising Series",75,"Innocent and quiet, like two moths dancing around the same flame.",16,16,"Golden Son","Pierce Brown","2015"
75,92,92,"Vivid Writing",75,"Innocent and quiet, like two moths dancing around the same flame.",16,16,"Golden Son","Pierce Brown","2015"
76,83,83,"Red Rising Series",76,"Mortals who plan die a thousand times. We who obey die but once.",16,16,"Golden Son","Pierce Brown","2015"
76,92,92,"Vivid Writing",76,"Mortals who plan die a thousand times. We who obey die but once.",16,16,"Golden Son","Pierce Brown","2015"
77,83,83,"Red Rising Series",77,"My son, my daughter, now that you bleed, you shall know no fear, no defeat, only victory. Your cowardice seeps from you. Your rage burns bright. Rise, warrior of Gold, and take with you your Color’s might.",16,16,"Golden Son","Pierce Brown","2015"
77,93,93,"War",77,"My son, my daughter, now that you bleed, you shall know no fear, no defeat, only victory. Your cowardice seeps from you. Your rage burns bright. Rise, warrior of Gold, and take with you your Color’s might.",16,16,"Golden Son","Pierce Brown","2015"
78,72,72,"Latin",78,"Res, non verba. 
English: Actions, not words.",16,16,"Golden Son","Pierce Brown","2015"
78,83,83,"Red Rising Series",78,"Res, non verba. 
English: Actions, not words.",16,16,"Golden Son","Pierce Brown","2015"
79,83,83,"Red Rising Series",79,"Sad to see how weak and petty the demons of my youth really were.",16,16,"Golden Son","Pierce Brown","2015"
80,81,81,"Oppression",80,"Slaves do not have the bravery of free men. That is why Golds lie to lowReds and make them think they are brave. That is why they lie to Obsidians and make them think it is an honor to serve gods. Easier than the truth. Yet it takes only one truth to bring a kingdom of lies crashing down.",16,16,"Golden Son","Pierce Brown","2015"
80,83,83,"Red Rising Series",80,"Slaves do not have the bravery of free men. That is why Golds lie to lowReds and make them think they are brave. That is why they lie to Obsidians and make them think it is an honor to serve gods. Easier than the truth. Yet it takes only one truth to bring a kingdom of lies crashing down.",16,16,"Golden Son","Pierce Brown","2015"
81,81,81,"Oppression",81,"That is how they train Pinks to live a life of slavery, Darrow. They raise us in the Gardens with implants in our bodies that fill our lives with pain. They call the device Cupid’s Kiss—the burn along the spine, the ache in the head. It never stops. Not even when you close your eyes. Not when you cry. It only stops when you obey. They take the Kiss away eventually. When we’re twelve. But … you can’t know what it’s like, the fear that it’ll come back, Darrow.",16,16,"Golden Son","Pierce Brown","2015"
81,83,83,"Red Rising Series",81,"That is how they train Pinks to live a life of slavery, Darrow. They raise us in the Gardens with implants in our bodies that fill our lives with pain. They call the device Cupid’s Kiss—the burn along the spine, the ache in the head. It never stops. Not even when you close your eyes. Not when you cry. It only stops when you obey. They take the Kiss away eventually. When we’re twelve. But … you can’t know what it’s like, the fear that it’ll come back, Darrow.",16,16,"Golden Son","Pierce Brown","2015"
82,81,81,"Oppression",82,"The brightest minds enslaved to an economy that demanded toys instead of space exploration or technologies that could revolutionize our race. They created robots, neutering the work ethic of mankind, creating generations of entitled locusts. Countries hoarded their resources, suspicious of one another. There grew to be twenty different factions with nuclear weapons. Twenty—each ruled by greed or zealotry. So when we conquered mankind, it wasn’t for greed. It wasn’t for glory. It was to save our race. It was to still the chaos, to create order, to sharpen mankind to one purpose—ensuring our future. The Colors are the spine of that aim. Allow the hierarchies to shift and the order begins to crumble. Mankind will not aspire to be great. Men will aspire to be great.",16,16,"Golden Son","Pierce Brown","2015"
82,83,83,"Red Rising Series",82,"The brightest minds enslaved to an economy that demanded toys instead of space exploration or technologies that could revolutionize our race. They created robots, neutering the work ethic of mankind, creating generations of entitled locusts. Countries hoarded their resources, suspicious of one another. There grew to be twenty different factions with nuclear weapons. Twenty—each ruled by greed or zealotry. So when we conquered mankind, it wasn’t for greed. It wasn’t for glory. It was to save our race. It was to still the chaos, to create order, to sharpen mankind to one purpose—ensuring our future. The Colors are the spine of that aim. Allow the hierarchies to shift and the order begins to crumble. Mankind will not aspire to be great. Men will aspire to be great.",16,16,"Golden Son","Pierce Brown","2015"
82,86,86,"Solar System",82,"The brightest minds enslaved to an economy that demanded toys instead of space exploration or technologies that could revolutionize our race. They created robots, neutering the work ethic of mankind, creating generations of entitled locusts. Countries hoarded their resources, suspicious of one another. There grew to be twenty different factions with nuclear weapons. Twenty—each ruled by greed or zealotry. So when we conquered mankind, it wasn’t for greed. It wasn’t for glory. It was to save our race. It was to still the chaos, to create order, to sharpen mankind to one purpose—ensuring our future. The Colors are the spine of that aim. Allow the hierarchies to shift and the order begins to crumble. Mankind will not aspire to be great. Men will aspire to be great.",16,16,"Golden Son","Pierce Brown","2015"
